"OFSS.BO","INE881D01027","Oracle Financial Services Software Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","COMPUTERS - SOFTWARE","CONTINUOUS",0,1.00,"INR"
"ONGC.BO","INE213A01029","Oil & Natural Gas Corporation Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"ORCL","ORCL","Oracle Corporation","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"ORLY","US6860911097","O'Reilly Automotive, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Agro-food","CONTINUOUS",0,1.00,"USD"
"PAYX","US7043261079","Paychex, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Services","CONTINUOUS",0,1.00,"USD"
"PCAR","US6937181088","PACCAR Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Vehicles and Equipment","CONTINUOUS",0,1.00,"USD"
"PCLN","PCLN","priceline.com Incorporated","2014-01-21",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"PETRONET.BO","INE347G01014","Petronet LNG Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","GAS","CONTINUOUS",0,1.00,"INR"
"PFC.BO","INE134E01011","Power Finance Corporation Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","FINANCIAL INSTITUTION","CONTINUOUS",0,1.00,"INR"
"PFE","PFE","Pfizer, Inc. Common Stock","2013-02-07",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Health","CONTINUOUS",0,1.00,"USD"
"PG","PG","Procter &amp; Gamble Company (The)","2014-02-11",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Chemicals","CONTINUOUS",0,1.00,"USD"
"PNB.BO","INE160A01014","Punjab National Bank","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"POWERGRID.BO","INE752E01010","Power Grid Corporation of India Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"PRGO","PRGO","Perrigo Company","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Healthcare","CONTINUOUS",0,1.00,"USD"
"QCOM","QCOM","QUALCOMM Incorporated","2014-01-21",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Telecommunications","CONTINUOUS",0,1.00,"USD"
"RANBAXY.BO","INE015A01028","Ranbaxy Laboratories Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"RCOM.BO","INE330H01018","Reliance Communications Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","TELECOMMUNICATION - SERVICES","CONTINUOUS",0,1.00,"INR"
"RECLTD.BO","INE020B01018","Rural Electrification Corporation Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","FINANCIAL INSTITUTION","CONTINUOUS",0,1.00,"INR"
"RELCAPITAL.BO","INE013A01015","Reliance Capital Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","FINANCE","CONTINUOUS",0,1.00,"INR"
"RELIANCE.BO","INE002A01018","Reliance Industries Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"RELINFRA.BO","INE036A01016","Reliance Infrastructure Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"RIMM","CA7609751028","Research In Motion Limited","2013-02-01",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Telecommunications","CONTINUOUS",0,1.00,"USD"
"ROST","US7782961038","Ross Stores, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Distribution","CONTINUOUS",0,1.00,"USD"
"RPOWER.BO","INE614G01033","Reliance Power Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","POWER","CONTINUOUS",0,1.00,"INR"
"SAIL.BO","INE114A01011","Steel Authority of India Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","STEEL AND STEEL PRODUCTS","CONTINUOUS",0,1.00,"INR"
"SBIN.BO","INE062A01012","State Bank of India","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"SBUX","US8552441094","Starbucks Corporation","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Leisure","CONTINUOUS",0,1.00,"USD"
"SESAGOA.BO","INE205A01025","Sesa Goa Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"SHLD","US8123501061","Sears Holdings Corporation","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Distribution","CONTINUOUS",0,1.00,"USD"
"SIAL","US8265521018","Sigma-Aldrich Corporation","2014-02-11",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Chemicals","CONTINUOUS",0,1.00,"USD"
"SIEMENS.BO","INE003A01024","Siemens Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"SIRI","SIRI","Sirius XM Radio Inc.","2014-02-11",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Services","CONTINUOUS",0,1.00,"USD"
"SNDK","SNDK","SanDisk Corporation","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"SPLS","US8550301027","Staples, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Distribution","CONTINUOUS",0,1.00,"USD"
"SRCL","US8589121081","Stericycle, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Agro-food","CONTINUOUS",0,1.00,"USD"
"SRTRANSFIN.BO","INE721A01013","Shriram Transport Finance Co. Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","FINANCE","CONTINUOUS",0,1.00,"INR"
"STX","STX","Seagate Technology.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"SUNPHARMA.BO","INE044A01036","Sun Pharmaceutical Industries Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"SYMC","US8715031089","Symantec Corporation","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"T","T","AT&amp;T Inc.","2013-05-20",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Telecommunications","CONTINUOUS",0,1.00,"USD"
"TATACHEM.BO","INE092A01019","Tata Chemicals Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","CHEMICALS - INORGANIC","CONTINUOUS",0,1.00,"INR"
"TATAMOTORS.BO","INE155A01022","Tata Motors Ltd.","2014-02-14",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"TATAPOWER.BO","INE245A01021","Tata Power Co. Ltd.","2013-02-05",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"TATASTEEL.BO","INE081A01012","Tata Steel Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"TCS.BO","INE467B01029","Tata Consultancy Services Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"TECHM.BO","INE669C01028","Tech Mahindra Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","COMPUTERS - SOFTWARE","CONTINUOUS",0,1.00,"INR"
"TITAN.BO","INE280A01028","Titan Industries Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","GEMS JEWELLERY AND WATCHES","CONTINUOUS",0,1.00,"INR"
"TORNTPOWER.BO","INE813H01021","Torrent Power Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","POWER","CONTINUOUS",0,1.00,"INR"
"TRV","US89417E1091","The Travelers Companies, Inc. C","2014-02-11",1,"YAHOO","NYSE","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"TXN","TXN","Texas Instruments Incorporated","2013-02-07",1,"YAHOO","NYSE","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"ULTRACEMCO.BO","INE481G01011","UltraTech Cement Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"UNH","US91324P1021","UnitedHealth Group Incorporated","2014-02-11",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Health","CONTINUOUS",0,1.00,"USD"
"UNIONBANK.BO","INE692A01016","Union Bank of India","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","BANKS","CONTINUOUS",0,1.00,"INR"
"UNIPHOS.BO","INE628A01036","United Phosphorus Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","PESTICIDES AND AGROCHEMICALS","CONTINUOUS",0,1.00,"INR"
"UTX","UTX","United Technologies Corporation","2014-02-11",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Equipment","CONTINUOUS",0,1.00,"USD"
"VIAB","VIAB","Viacom Inc.","2013-02-06",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Services","CONTINUOUS",0,1.00,"USD"
"VMED","VMED","Virgin Media Inc.","2013-02-06",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"VOD","VOD","Vodafone Group Plc","2014-02-11",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"VRSN","US92343E1029","VeriSign, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"VRTX","US92532F1003","Vertex Pharmaceuticals Incorpor","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Agro-food","CONTINUOUS",0,1.00,"USD"
"VZ","VZ","Verizon Communications Inc. Com","2013-02-26",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Telecommunications","CONTINUOUS",0,1.00,"USD"
"WCRX","WCRX","Warner Chilcott plc","2013-02-06",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","unknown","CONTINUOUS",0,1.00,"USD"
"WFM","WFM","Whole Foods Market, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Services","CONTINUOUS",0,1.00,"USD"
"WIPRO.BO","INE075A01022","Wipro Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","","CONTINUOUS",0,1.00,"INR"
"WMT","WMT","Wal-Mart Stores, Inc. Common St","2013-02-26",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Distribution","CONTINUOUS",0,1.00,"USD"
"WYNN","US9831341071","Wynn Resorts, Limited","2013-02-06",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Leisure","CONTINUOUS",0,1.00,"USD"
"XLNX","US9839191015","Xilinx, Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","IT","CONTINUOUS",0,1.00,"USD"
"XOM","XOM","Exxon Mobil Corporation Common","2013-02-07",1,"YAHOO","NYSE","DEFAULT_CATEGORY","Oil and Natural Gas","CONTINUOUS",0,1.00,"USD"
"XRAY","US2490301072","DENTSPLY International Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Health","CONTINUOUS",0,1.00,"USD"
"YESBANK.BO","INE528G01019","Yes Bank Ltd.","2013-02-11",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","BANKS","CONTINUOUS",0,1.00,"INR"
"YHOO","YHOO","Yahoo! Inc.","2013-02-07",1,"YAHOO","NASDAQ","DEFAULT_CATEGORY","Media","CONTINUOUS",0,1.00,"USD"
"ZEEL.BO","INE256A01028","Zee Entertainment Enterprises Ltd.","1970-01-01",1,"DEFAULT","NSEINDIA","DEFAULT_CATEGORY","MEDIA & ENTERTAINMENT","CONTINUOUS",0,1.00,"INR"
